"date","route_id","avg_total_2km_30","avg_total_2km_15","avg_fix","avg_price_per_minute","avg_start"
"2025-03-06","1","1381.84375","1085.94375","1530.9375","20.15625","39"
"2025-03-06","2","1359.2072072072071","1068.144144144144","1570.6306306306305","22.666666666666668","39"
"2025-03-06","3","1342.4516129032259","1056.1935483870968","1391.0752688172042","21.182795698924732","39"
"2025-03-06","4","1489.8235294117646","1172.4352941176471","1656.7058823529412","23.070588235294117","39"
"2025-03-06","5","1463.8076923076924","1152.474358974359","1915","23.55128205128205","39"
"2025-03-07","1","1441.9","1135.9666666666667","1042.3333333333333","20.666666666666668","39"
"2025-03-07","2","1350.3333333333333","1063.7777777777778","1061.111111111111","20.11111111111111","39"
"2025-03-11","1","1397.6333333333334","1072.4333333333334","1164.6666666666667","17.733333333333334","51.46566666666667"
"2025-03-11","2","1453.2222222222222","1116","1093.888888888889","21.944444444444443","67.44222222222223"
"2025-03-11","3","1287.5714285714287","978.9285714285714","928.5714285714286","18.642857142857142","46.714285714285715"
"2025-03-11","5","1444.75","1101.125","1262.5","21.375","54.74875"
"2025-03-11","7","1443.3","1101.7","1175","20.3","46.9"
"2025-03-11","8","1310.8","1000.9","1077","18.6","45.4"
"2025-03-11","10","1367","1044","912.5","20.625","54.74875"
"2025-03-11","11","1410.7142857142858","1077.857142857143","1152.857142857143","21.142857142857142","56.99857142857143"
"2025-03-11","13","1272.3","969.2","814","17.7","43.4"
"2025-03-11","14","1512","1162.888888888889","814.4444444444445","19.555555555555557","58.77777777777778"
"2025-03-11","15","1512","1162.888888888889","661.1111111111111","19.666666666666668","58.77777777777778"
"2025-03-11","16","1473.6","1131.7","841","19.7","43.8"
"2025-03-11","17","1281.888888888889","975","655.5555555555555","18.666666666666668","48.333333333333336"
"2025-03-11","19","1322.125","1009.625","770","20.75","53.875"
"2025-03-11","20","1280.25","977.25","726.25","17.75","52.99875"
"2025-03-11","21","1418.5","1088.5","478","18.4","56.198"
"2025-03-11","22","1313.888888888889","1002","901.1111111111111","23.333333333333332","66.55555555555556"
"2025-03-14","1","1315.54","1005.42","1475.6","18.953999999999997","47.599799999999995"
"2025-03-14","2","1371.16","1048.12","1384","21.404","59.5596"
"2025-03-14","3","1289.9354838709678","986.3870967741935","1187.4193548387098","19.470645161290324","58.28967741935484"
"2025-03-14","4","1314.7714285714285","1003.2571428571429","1346.5714285714287","19.11285714285715","45"
"2025-03-14","5","1443.1764705882354","1108.9117647058824","1710","20.825882352941182","61.99823529411765"
"2025-03-14","6","1375.2666666666667","1049.6","1311.3333333333333","20.77733333333333","50.2"
"2025-03-14","7","1297.8","993.2","1161.3333333333333","20.146","50.666666666666664"
"2025-03-14","8","1244.7333333333333","946.6","1068.6666666666667","18.674","48.333333333333336"
"2025-03-14","9","1299.2","994.2","754","19.78066666666667","49.86666666666667"
"2025-03-14","10","1420","1089.0714285714287","827.8571428571429","20.157857142857146","58.99857142857143"
"2025-03-14","11","1420","1089.0714285714287","1106.4285714285713","20.157857142857146","58.99857142857143"
"2025-03-14","12","1257.0666666666666","955.2666666666667","762.6666666666666","18.020666666666667","44.06666666666667"
"2025-03-14","13","1257.0666666666666","955.2666666666667","751.3333333333334","18.020666666666667","44.06666666666667"
"2025-03-14","14","1375.2666666666667","1049.6","833.3333333333334","19.328666666666663","45.93333333333333"
"2025-03-14","15","1375.2666666666667","1049.6","720.6666666666666","19.38533333333333","45.93333333333333"
"2025-03-14","16","1306.6","999.2666666666667","690","18.54466666666667","46.46666666666667"
"2025-03-14","17","1308.1333333333334","1002.2666666666667","665.3333333333334","17.84266666666667","53.666666666666664"
"2025-03-14","18","1367.3846153846155","1045.5384615384614","786.1538461538462","19.391538461538463","52.38384615384616"
"2025-03-14","19","1380.8666666666666","1054.8666666666666","694","19.782666666666668","52.466"
"2025-03-14","20","1330.4","1016","658","17.43866666666667","40.86666666666667"
"2025-03-14","21","1391.2","1068.6666666666667","488","17.473333333333336","49.666666666666664"
"2025-03-14","22","1316.5333333333333","1001.9333333333333","760","19.817333333333334","50.066"
"2025-03-15","1","1508.4871794871794","1159.6153846153845","935.3846153846154","18.652307692307687","45.87179487179487"
"2025-03-15","2","1364.8987341772151","1042.759493670886","880.8860759493671","19.02379746835443","47.53151898734177"
"2025-03-15","3","1325.448717948718","1014.3461538461538","826.025641025641","17.975256410256417","44.53820512820512"
"2025-03-15","4","1374.9","1051.9875","900","18.048750000000005","42.449875"
"2025-03-15","5","1531.472972972973","1177.9054054054054","1030.8108108108108","19.936621621621626","50.999459459459445"
"2025-03-15","6","1342.860759493671","1026.9746835443038","935.4430379746835","18.17177215189873","44.72139240506329"
"2025-03-15","7","1348.2820512820513","1029.4871794871794","992.5641025641025","19.080897435897434","46.51243589743589"
"2025-03-15","8","1299.632911392405","990.3164556962025","927.4683544303797","17.90658227848101","43.607468354430374"
"2025-03-15","9","1343.7307692307693","1025.948717948718","680","19.05564102564102","47.10217948717948"
"2025-03-15","10","1528.84","1175.8933333333334","754.6666666666666","19.781999999999993","52.11946666666665"
"2025-03-15","11","1533.5466666666666","1179.6133333333332","841.0666666666667","19.81479999999999","52.10613333333333"
"2025-03-15","12","1301.3037974683543","991.7215189873418","722.4050632911392","17.81417721518987","44.21506329113924"
"2025-03-15","13","1300.4868421052631","991.3684210526316","704.078947368421","17.6078947368421","43.89460526315789"
"2025-03-15","14","1340.2857142857142","1025.2467532467533","649.6103896103896","17.86103896103896","45.493246753246744"
"2025-03-15","15","1334.7848101265822","1020.8101265822785","557.7215189873418","17.745822784810127","44.92379746835442"
"2025-03-15","16","1336.0641025641025","1019.7948717948718","627.6923076923077","18.858974358974358","47.30730769230768"
"2025-03-15","17","1312.5696202531647","1004.746835443038","566.9620253164557","18.078860759493676","42.54430379746835"
"2025-03-15","18","1375.7402597402597","1051.4025974025974","675.8441558441558","18.92597402597402","47.79207792207792"
"2025-03-15","19","1376.5","1052.0526315789473","631.1842105263158","18.928684210526313","47.64460526315789"
"2025-03-15","20","1371.2368421052631","1049.2368421052631","580.1315789473684","17.565000000000005","41.657763157894735"
"2025-03-15","21","1521.7435897435898","1170.423076923077","454.4871794871795","19.066282051282062","46.333333333333336"
"2025-03-15","22","1381.407894736842","1055.8552631578948","655.5263157894736","19.005921052631578","47.802499999999995"
"2025-03-16","1","1568.939393939394","1204.8333333333333","857.4242424242424","18.555757575757575","45.63621212121212"
"2025-03-16","2","1468.840579710145","1126.9565217391305","862.7536231884058","19.189855072463775","49.23115942028985"
"2025-03-16","3","1363.072463768116","1042.0869565217392","834.3478260869565","17.89492753623188","44.73884057971014"
"2025-03-16","4","1361.7101449275362","1042.1884057971015","854.927536231884","17.19347826086956","40.55072463768116"
"2025-03-16","5","1327.9848484848485","1012.6363636363636","917.8787878787879","18.322878787878786","44.84833333333333"
"2025-03-16","6","1345.75","1028.2166666666667","952.6666666666666","18.246833333333328","43"
"2025-03-16","7","1343.0735294117646","1025.264705882353","903.0882352941177","18.40926470588235","46.5585294117647"
"2025-03-16","8","1396.3","1069.1571428571428","938.1428571428571","18.42","46.94257142857142"
"2025-03-16","9","1344.1159420289855","1026.4927536231885","641.7391304347826","18.401014492753617","46.478115942028985"
"2025-03-16","10","1330.530303030303","1015.4242424242424","666.6666666666666","18.363030303030303","47.36333333333334"
"2025-03-16","11","1332.7878787878788","1017.4090909090909","673.7878787878788","18.50075757575757","47.60575757575757"
"2025-03-16","12","1389.2714285714285","1063.7285714285715","746.1428571428571","18.74428571428571","47.94242857142857"
"2025-03-16","13","1389.2714285714285","1063.7285714285715","741.1428571428571","18.706285714285716","48.05671428571429"
"2025-03-16","14","1352.8333333333333","1033.8833333333334","646","17.75633333333333","43.4"
"2025-03-16","15","1349.1333333333334","1030.4666666666667","579.6666666666666","18.295833333333334","43.4"
"2025-03-16","16","1350.2205882352941","1031.8676470588234","572.7941176470588","18.377647058823534","47.1175"
"2025-03-16","17","1361.5652173913043","1040.7101449275362","557.3913043478261","17.694927536231884","45.78217391304347"
"2025-03-16","18","1300.3846153846155","990.5076923076923","689.8461538461538","18.16923076923077","42.61538461538461"
"2025-03-16","19","1309.7424242424242","998.1060606060606","630.1515151515151","18.28575757575758","43.36363636363637"
"2025-03-16","20","1356.2142857142858","1037.357142857143","569.5714285714286","17.497571428571426","41.8"
